user_location_latitude,user_location_longitude,srch_destination_latitude,srch_destination_longitude
29.769607,-95.42647,34.227303,-79.80298
38.45531,-78.02091,43.77969,11.24489
38.7809,-76.8895,42.98827,-83.72416
21.279551,-157.827567,33.590529,130.410209
37.389234,-122.0224,35.57624,-111.8293
34.68316,-118.160634,35.57624,-111.8293
33.97016,-118.05447,20.670949,-103.388609
34.96087,-89.84682,20.670949,-103.388609
40.5297535,-112.298538,20.670949,-103.388609
47.49418,-111.31273,47.9187,-97.13939
32.90021,-96.462101,32.4882125,-94.72299
39.10995,-108.541767,39.112646,-108.54066
38.84588,-104.806344,39.112646,-108.54066
39.289015,-76.61439,39.112646,-108.54066
NA,NA,29.27234,-94.82693
32.43853,-97.779168,29.27234,-94.82693
29.466619,-98.490578,29.27234,-94.82693
29.769607,-95.42647,29.27234,-94.82693
29.88012,-97.92589,29.27234,-94.82693
29.957507,-94.02158,29.27234,-94.82693
44.974364,-93.27235,57.703865,11.97266
NA,NA,44.48611,-88.06149
32.5739,-96.30881,44.48611,-88.06149
42.57005,-87.95489,44.48611,-88.06149
44.14083,-87.57527,44.48611,-88.06149
44.0984515,-103.2034285,40.895904,-98.3789
NA,NA,40.895904,-98.3789
31.34756,-89.34779,47.49418,-111.30745
42.1043125,-87.853404,47.49418,-111.30745
42.2205115,-121.7862135,47.49418,-111.30745
35.46408,-97.56946,35.54556,-108.7532
34.07471,-118.101767,35.54556,-108.7532
32.760625,-117.168396,35.54556,-108.7532
NA,NA,-2.179051,-79.884784
NA,NA,21.032326,105.849663
33.788969,-117.88199,30.2603,120.156486
NA,NA,34.51685,-114.243
47.047835,-122.8230885,34.51685,-114.243
33.75199,-116.360691,34.51685,-114.243
42.070384,-80.082374,34.51685,-114.243
NA,NA,-42.78678,171.0526
32.6539935,-96.899882,46.59121,-112.0035
41.89042,-87.62904,46.59121,-112.0035
33.616707,-117.900754,21.30892,-157.8048
27.638727,-80.3891095,21.30892,-157.8048
NA,NA,21.30892,-157.8048
32.7594445,-97.0445355,21.30892,-157.8048
43.053132,-76.141789,21.30892,-157.8048
37.389234,-122.0224,21.30892,-157.8048
40.45351,-86.9041,21.30892,-157.8048
42.348065,-87.8789625,21.30892,-157.8048
38.75747,-90.43653,21.30892,-157.8048
34.013366,-118.49298,21.30892,-157.8048
19.723724,-155.090341,21.30892,-157.8048
37.7873335,-122.4134715,21.30892,-157.8048
29.769607,-95.42647,21.30892,-157.8048
41.89042,-87.62904,22.20893,-159.4733
36.111297,-95.891391,36.24689,-93.09436
37.9442645,-122.060381,43.497752,-112.04716
39.523166,-119.80326,43.497752,-112.04716
40.839569,-73.881505,43.497752,-112.04716
34.813277,-106.76562,43.497752,-112.04716
40.273983,-111.716095,43.497752,-112.04716
40.6036795,-111.9670325,43.497752,-112.04716
40.121346,-87.54156,43.497752,-112.04716
36.121975,-115.16696,35.42028,-113.954
33.709186,-78.8755985,34.23982,-77.880289
36.15244,-86.7322445,34.23982,-77.880289
38.05214,-78.495435,34.23982,-77.880289
NA,NA,34.23982,-77.880289
34.98168,-81.97474,45.80975,-88.03626
41.89042,-87.62904,48.22935,-103.7276
40.75512,-73.983009,32.32798,-90.14852
NA,NA,37.05028,-94.47853
28.453002,-81.456739,37.05028,-94.47853
37.050565,-94.478475,37.05028,-94.47853
28.3517995,-80.608608,-26.21178,28.07761
NA,NA,58.301282,-134.416096
29.769607,-95.42647,37.94394,-102.6063
NA,NA,41.28928,-105.7688
34.584618,-118.13855,41.28928,-105.7688
39.759716,-94.823016,41.28928,-105.7688
39.7478,-104.9406725,41.28928,-105.7688
44.80433,-106.93994,41.28928,-105.7688
45.59611,-94.19382,34.65826,-98.43703
35.27355,-81.532045,34.65826,-98.43703
33.19873,-97.13842,34.65826,-98.43703
29.769607,-95.42647,30.20452,-93.247253
39.289015,-76.61439,6.184705,1.22452
42.44793,-75.0544915,46.0526,14.505169
38.5958,-121.4831315,42.25263,-121.78848
32.760625,-117.168396,27.77157,-99.3435
29.466619,-98.490578,27.77157,-99.3435
28.893413,-99.10628,27.77157,-99.3435
25.77746,-80.21789,18.40458,-68.99835
47.3111165,-122.585151,46.413421,-117.001982
47.650517,-122.12176,46.413421,-117.001982
35.1054025,-89.92212,37.36902,-79.18048
33.791548,-84.385284,37.36902,-79.18048
NA,NA,17.97381,-102.1959
36.380615,-86.4678925,32.875856,-83.6892
29.982735,-95.2812375,32.875856,-83.6892
34.73518,-86.646325,32.875856,-83.6892
41.40073,-72.85033,6.208768,-75.57103
34.418996,-119.696925,6.208768,-75.57103
NA,NA,26.18857,-98.229962
33.967974,-84.020867,26.18857,-98.229962
39.85155,-95.530822,39.18027,-96.563237
39.18035,-96.56027,39.18027,-96.563237
33.50185,-117.674174,46.40276,-105.8347
48.18637,-114.30672,46.40276,-105.8347
32.837179,-97.097098,32.502362,-92.08289
36.79204,-119.79045,55.6058,13.00142
NA,NA,-25.970396,32.586257
NA,NA,46.54936,-87.44029
41.023605,-74.75778,-1.328063,35.28251
26.188835,-98.231145,25.66692,-100.32051
26.20445,-98.17972,25.66692,-100.32051
25.942505,-97.50474,25.66692,-100.32051
40.536955,-74.296465,25.66692,-100.32051
32.834626,-96.81629,25.66692,-100.32051
44.06398,-70.18042,36.69165,-110.2502
38.576132,-109.55081,36.69165,-110.2502
33.8365025,-118.346696,32.61418,-115.4054
NA,NA,18.306941,-78.337474
38.65079,-77.285144,34.781172,-77.3919
NA,NA,17.06267,-96.71957
35.103263,-106.621762,17.06267,-96.71957
38.90522,-77.036549,17.06267,-96.71957
42.45994,-96.374835,41.25235,-96.02186
41.8446295,-88.0088175,41.25235,-96.02186
32.7537095,-97.0795805,41.25235,-96.02186
40.837445,-96.696325,41.25235,-96.02186
44.862105,-93.424554,41.25235,-96.02186
NA,NA,41.25235,-96.02186
38.84663,-94.52872,41.25235,-96.02186
42.811886,-73.939324,41.25235,-96.02186
46.859729,-96.8446,41.25235,-96.02186
40.673551,-99.0860715,41.25235,-96.02186
42.16121,-76.84007,41.25235,-96.02186
36.87296,-76.22866,28.47913,-81.31775
35.81296,-83.98188,35.602,-77.40027
33.791548,-84.385284,35.602,-77.40027
33.745735,-84.258096,35.602,-77.40027
41.48601,-112.02601,42.89949,-112.433551
41.8446295,-88.0088175,42.81396,-1.645061
42.35002,-71.070712,46.66569,-68.00544
NA,NA,46.66569,-68.00544
NA,NA,20.590773,-100.391915
48.78091,-122.484099,40.57848,-122.35791
47.650517,-122.12176,40.57848,-122.35791
47.614658,-122.33536,13.42394,103.8802
NA,NA,26.04836,-98.30221
34.0017175,-117.831274,42.2707,-88.968664
42.49202,-90.70496,42.2707,-88.968664
42.153119,-88.14383,42.2707,-88.968664
37.3291415,-122.0323105,16.8687,96.18923
37.7873335,-122.4134715,36.40009,28.187528
40.339994,-74.604208,37.30701,-79.9708
36.8486255,-75.9784525,37.30701,-79.9708
41.054481,-73.545204,37.30701,-79.9708
33.967974,-84.020867,37.30701,-79.9708
41.03006,-73.764472,37.30701,-79.9708
35.6450085,-80.4806335,37.30701,-79.9708
41.548855,-90.51987,-32.97928,-60.67054
33.895194,-118.352384,33.39659,-104.5151
NA,NA,44.02203,-92.465634
35.85628,-80.1038,44.02203,-92.465634
41.94571,-91.67286,44.02203,-92.465634
34.229883,-118.553978,24.72332,46.70793
39.02231,-77.18264,35.97406,-77.84528
NA,NA,37.109055,-113.580355
36.121975,-115.16696,37.109055,-113.580355
34.059768,-118.312427,37.109055,-113.580355
40.453269,-109.53674,37.109055,-113.580355
40.65673,-111.50636,37.109055,-113.580355
39.798583,-84.19217,37.109055,-113.580355
39.7478,-104.9406725,37.109055,-113.580355
40.56571,-111.89576,37.109055,-113.580355
43.52726,-96.773615,44.80386,-106.93957
35.8714,-84.501686,31.45508,-100.4528
29.769607,-95.42647,31.45508,-100.4528
NA,NA,31.45508,-100.4528
43.310933,-73.652422,38.8272,-97.619759
39.543096,-104.769817,38.8272,-97.619759
38.99796,-77.02829,34.0228,-118.4838
32.9453165,-117.0460555,34.0228,-118.4838
33.304212,-111.9007985,34.0228,-118.4838
28.453002,-81.456739,39.76248,-89.639747
42.348065,-87.8789625,39.76248,-89.639747
35.103263,-106.621762,33.87752,-98.52869
41.8749,-71.3873,33.87752,-98.52869
35.69184,-84.86095,19.450683,-70.687404
32.7594445,-97.0445355,32.77625,-108.2642
35.46408,-97.56946,11.26097,124.9693
34.240662,-77.883115,33.175873,-87.52453
41.5983495,-87.853192,33.175873,-87.52453
34.29161,-83.83084,33.175873,-87.52453
30.674823,-88.127615,33.175873,-87.52453
38.70587,-77.227471,33.175873,-87.52453
42.381509,-71.084231,33.175873,-87.52453
29.570461,-95.568531,16.754047,-93.144244
33.806974,-117.915298,32.519478,-117.012133
NA,NA,43.606724,1.444053
40.75512,-73.983009,35.77948,-5.803587
42.91294,-85.57475,44.74709,-85.58227
38.90522,-77.036549,44.74709,-85.58227
40.446416,-80.0039,-27.57065,151.8988
39.81372,-105.05336,42.589708,-114.460239
45.651754,-122.597982,42.589708,-114.460239
40.273983,-111.716095,42.589708,-114.460239
32.834626,-96.81629,32.312481,-95.307103
NA,NA,32.312481,-95.307103
33.16264,-95.234435,32.312481,-95.307103
35.46408,-97.56946,32.312481,-95.307103
47.58816,-122.23582,9.541045,100.054957
40.055055,-75.65421,9.541045,100.054957
38.92489,-94.36303,28.862194,-96.994789
41.89042,-87.62904,61.1273,-146.3214
40.5297535,-112.298538,40.44949,-109.53383
33.745735,-84.258096,30.84268,-83.32465
26.176243,-80.227383,4.13109,-73.637554
NA,NA,24.480696,118.106439
34.059768,-118.312427,49.17621,-123.947
41.49974,-81.688915,43.25761,-79.8723
34.059768,-118.312427,29.30047,120.0263
NA,NA,46.10164,-64.7838
47.614658,-122.33536,50.45176,-104.6005
45.010052,-93.4547,48.42465,-89.29774
33.50444,-117.15175,48.42465,-89.29774
39.93696,-82.8301,43.71114,-79.38484
40.446416,-80.0039,48.42243,-123.372267
45.53246,-122.6637,48.42243,-123.372267
33.9547965,-116.487685,48.42243,-123.372267
37.6651305,-122.097464,48.42243,-123.372267
47.3111165,-122.585151,48.42243,-123.372267
38.93856,-76.95474,45.38516,12.35172
40.75512,-73.983009,38.71768,-9.405851
38.75747,-90.43653,51.84385,-10.15698
42.366271,-83.474609,52.14587,-10.26403
33.791548,-84.385284,37.62525,-0.976979
NA,NA,43.18683,6.588159
41.89042,-87.62904,45.96861,6.90466
26.229973,-80.0913085,45.96861,6.90466
34.18016,-84.134065,29.9013,-98.68485
38.90522,-77.036549,35.64363,-117.6904
35.621327,-117.67003,35.64363,-117.6904
47.320165,-122.230066,33.83744,-117.8689
37.693325,-122.088732,33.83744,-117.8689
33.201585,-117.3798585,33.83744,-117.8689
33.124739,-117.092358,33.83744,-117.8689
38.593696,-121.28569,33.83744,-117.8689
35.90985,-79.02355,33.83744,-117.8689
38.04941,-122.15451,33.83744,-117.8689
41.920287,-72.6703575,33.83744,-117.8689
33.8365025,-118.346696,33.83744,-117.8689
39.1052045,-77.546058,33.83744,-117.8689
33.929817,-118.130462,33.83744,-117.8689
NA,NA,33.83744,-117.8689
34.059768,-118.312427,33.83744,-117.8689
33.911739,-118.082653,33.83744,-117.8689
33.967974,-84.020867,29.50149,-95.08782
30.268643,-81.601406,28.66368,-81.39375
34.5453515,-112.4541675,35.90593,-114.8256
34.57266,-92.59194,34.80905,-96.7054
31.222898,-81.512455,39.95684,-82.78187
37.022295,-93.230495,33.26963,-93.23018
43.47828,-83.968925,40.15608,-76.79439
38.5958,-121.4831315,33.343575,-118.327846
33.679011,-117.8395565,33.343575,-118.327846
30.423945,-91.101795,38.87057,-94.84383
39.83818,-99.88782,38.87057,-94.84383
34.1461075,-118.129253,34.07937,-114.0859
40.1243325,-74.9633465,41.46986,-81.51473
41.89042,-87.62904,44.1263,-102.1931
NA,NA,35.68203,-79.80711
39.09867,-76.83912,37.2974,-76.73796
30.3279525,-97.738881,37.2974,-76.73796
38.8713605,-77.177735,37.2974,-76.73796
40.1243325,-74.9633465,37.2974,-76.73796
NA,NA,37.2974,-76.73796
39.597545,-78.247715,37.2974,-76.73796
35.786661,-80.8760185,28.22745,-81.63397
32.7537095,-97.0795805,31.06976,-99.37143
32.638707,-117.093105,42.5022,-71.20191
NA,NA,41.76293,-87.89665
32.834626,-96.81629,36.84078,-98.73562
30.05173,-95.43381,35.72013,-101.2459
37.092817,-113.586023,44.80161,-117.7389
26.0187015,-80.116635,28.66627,-81.51607
39.81372,-105.05336,42.51739,-113.7923
NA,NA,44.85732,-93.55159
32.837436,-97.12936,32.84676,-97.13494
28.453002,-81.456739,30.3547,-81.4193
NA,NA,41.31382,-81.33881
NA,NA,36.57017,-87.32143
40.446416,-80.0039,37.55053,-122.3079
33.488291,-112.072892,37.55053,-122.3079
36.968835,-122.02084,36.969877,-122.020412
29.559435,-95.373271,32.07775,-96.49866
32.06849,-81.112845,30.81319,-81.72533
41.57761,-90.5699,44.44792,-73.17109
37.7873335,-122.4134715,33.46912,-117.6959
37.334754,-121.905447,37.65406,-122.4172
40.047862,-84.235607,37.65406,-122.4172
37.36963,-79.171683,39.06302,-94.92592
37.7873335,-122.4134715,38.98574,-77.07852
NA,NA,42.20344,-71.0029
43.075064,-70.779395,42.20344,-71.0029
35.751945,-78.0038,39.27756,-84.4108
33.488291,-112.072892,32.2521,-107.7363
26.709307,-80.083712,39.15078,-76.79314
39.543096,-104.769817,36.2557,-102.5359
38.84588,-104.806344,32.12059,-110.3364
26.934188,-80.086951,37.56832,-84.2788
33.92789,-116.97598,33.80307,-118.1669
36.056309,-115.04035,42.03752,-87.746
33.806974,-117.915298,34.08552,-118.4052
32.760625,-117.168396,34.24325,-116.91504
34.1461075,-118.129253,34.24325,-116.91504
33.846251,-84.48846,33.86687,-84.51571
NA,NA,39.90517,-86.04781
44.021559,-92.4680545,44.296625,-90.818595
38.27281,-76.4643,39.26827,-76.84528
40.673551,-99.0860715,44.42592,-103.2216
39.02103,-89.75966,38.4888,-90.62247
38.64695,-121.11801,33.92785,-117.8466
45.533612,-122.918829,37.92153,-121.6901
29.78457,-95.759305,28.58511,-100.2563
41.7801765,-88.295962,44.94896,-93.36475
33.679011,-117.8395565,42.3315,-71.1295
37.7873335,-122.4134715,41.24548,-110.9832
37.7873335,-122.4134715,37.56837,-122.3659
37.7873335,-122.4134715,33.71066,-117.9514
35.217613,-80.84905,35.90017,-79.09583
29.559435,-95.373271,25.16862,118.3108
41.1093,-81.34745,40.81931,-83.30497
35.82362,-78.647223,40.27126,-80.16537
30.3279525,-97.738881,30.89444,-102.907889
NA,NA,41.71229,-71.42281
41.752089,-71.117441,41.71229,-71.42281
35.36977,-80.702987,35.39405,-80.58196
44.78174,-88.57888,42.76849,-92.42875
33.574148,-84.34003,33.65969,-84.01191
19.5861,-155.0076865,32.62194,-117.0191
32.638707,-117.093105,32.62194,-117.0191
33.201585,-117.3798585,33.20604,-117.2187
36.561958,-93.2625015,38.89147,-89.42635
26.368648,-80.093476,42.50292,-71.06488
33.791548,-84.385284,33.58601,-90.13999
33.791548,-84.385284,33.63832,-84.46015
42.149,-77.06019,41.98849,-87.87171
NA,NA,41.98849,-87.87171
33.488291,-112.072892,39.77294,-105.1025
42.55712,-83.1616,42.06316,-88.17456
41.912747,-87.9588085,42.06316,-88.17456
29.769607,-95.42647,29.53946,-95.13895
36.056309,-115.04035,29.53946,-95.13895
NA,NA,42.99221,-79.22929
30.423945,-91.101795,31.53966,-91.33309
40.75512,-73.983009,33.66678,-117.9134
35.665335,-88.84588,33.54153,-83.82729
NA,NA,45.50174,-122.9646
45.36626,-122.60188,45.50174,-122.9646
29.769607,-95.42647,30.74274,-95.58113
34.9785945,-92.029461,30.74274,-95.58113
39.255128,-84.43831,41.45453,-81.92911
30.05173,-95.43381,30.15431,-93.61623
37.6926535,-122.181415,33.68233,-117.7661
35.0413,-85.2085095,33.68233,-117.7661
37.334754,-121.905447,33.68233,-117.7661
42.8994685,-112.433637,39.61069,-104.9206
33.679011,-117.8395565,33.1367,-117.0521
40.82194,-74.83583,40.62836,-79.15274
39.951417,-75.16784,41.87171,-72.67398
25.77746,-80.21789,28.27509,-81.44813
26.709307,-80.083712,28.27509,-81.44813
27.968524,-82.456247,28.27509,-81.44813
28.69025,-81.39,28.27509,-81.44813
44.974364,-93.27235,28.27509,-81.44813
28.453002,-81.456739,28.27509,-81.44813
32.360651,-86.2242505,40.06015,-74.60284
42.89308,-78.874587,43.59455,-79.65391
42.166547,-88.338467,42.43588,-90.45061
30.3279525,-97.738881,34.92378,-104.716
38.8713605,-77.177735,33.77826,-117.9519
34.142779,-118.256176,33.77826,-117.9519
33.74748,-116.98898,37.02668,-121.5596
31.6118465,-84.18704,48.43968,-113.9325
NA,NA,39.86768,-75.30112
40.487046,-89.0020915,42.07966,-87.82492
43.6618815,-116.7100595,45.49478,-122.4284
32.577969,-97.138917,33.93783,-118.1314
38.6779,-121.322225,34.17363,-118.2479
41.460095,-81.491183,42.04248,-88.06287
NA,NA,42.04248,-88.06287
41.89042,-87.62904,42.04248,-88.06287
42.071526,-88.288812,42.04248,-88.06287
NA,NA,35.02383,-80.94878
45.53246,-122.6637,34.2703,-118.87744
NA,NA,40.22647,-74.28717
34.274542,-86.20232,34.02119,-84.61073
33.791548,-84.385284,34.02119,-84.61073
33.9230195,-84.4902645,34.02119,-84.61073
NA,NA,33.69349,-118.0076
29.02811,-81.3088605,30.27828,-81.41046
38.06154,-122.53992,32.85466,-96.96275
32.88078,-96.989874,32.85466,-96.96275
32.93431,-97.22274,32.85466,-96.96275
41.89042,-87.62904,41.97046,-88.01906
NA,NA,42.37451,-87.94167
39.28035,-75.59301,37.47796,-122.4211
47.193005,-122.463104,41.9788,-114.672
33.863178,-118.3971545,33.86491,-118.3974
33.937777,-78.04223,35.85868,-78.81915
34.205558,-118.536035,32.55473,-117.0504
34.302412,-118.4727065,32.55473,-117.0504
34.0529385,-118.130665,32.55473,-117.0504
33.9547965,-116.487685,32.55473,-117.0504
NA,NA,38.13015,-121.3391
38.29884,-122.290475,38.13015,-121.3391
NA,NA,42.19008,-87.917
39.762602,-86.377328,41.82346,-77.07446
34.059768,-118.312427,32.76141,-117.002
38.5958,-121.4831315,32.76141,-117.002
40.6036795,-111.9670325,45.23796,-118.2796
46.7330785,-117.019732,45.23796,-118.2796
28.033175,-82.115176,27.89486,-82.78592
39.8823445,-105.052351,42.99714,-104.3012
29.769607,-95.42647,33.04983,-97.02145
33.836558,-84.250769,33.57494,-84.32848
34.20647,-82.174757,33.15972,-80.00654
33.937777,-78.04223,34.9801,-80.53767
36.76906,-76.582894,34.9801,-80.53767
30.181412,-85.6605755,40.78493,-73.40835
40.75512,-73.983009,40.78493,-73.40835
NA,NA,45.66021,-68.70023
36.507685,-82.5167325,45.66021,-68.70023
42.91294,-85.57475,38.72661,-77.46199
31.6860435,-89.14671,38.72661,-77.46199
37.681396,-78.93038,38.72661,-77.46199
NA,NA,39.9204,-75.41528
37.022295,-93.230495,34.57619,-94.24466
42.642677,-71.239718,42.26358,-71.0058
NA,NA,33.92381,-84.19341
39.7478655,-75.549402,41.65347,-71.01075
41.49974,-81.688915,35.57707,-80.82462
39.7478,-104.9406725,35.57707,-80.82462
39.5815295,-104.875453,42.05445,-87.94188
40.65004,-74.34904,41.36675,-71.97485
41.7801765,-88.295962,41.75721,-88.17321
35.103263,-106.621762,33.80324,-117.8168
36.073454,-95.81553,43.7853,-122.2988
33.488291,-112.072892,33.98827,-118.0907
39.38272,-76.73215,39.3839,-76.72296
NA,NA,38.3605,-75.072579
39.1618435,-78.1590815,38.3605,-75.072579
38.90522,-77.036549,38.3605,-75.072579
39.14097,-77.20964,38.3605,-75.072579
40.055055,-75.65421,38.3605,-75.072579
39.379735,-77.412385,38.3605,-75.072579
39.36673,-76.97052,38.3605,-75.072579
34.059768,-118.312427,33.22053,-117.3101
34.0017175,-117.831274,41.22282,-111.980414
41.1255065,-104.8335265,41.22282,-111.980414
39.951417,-75.16784,42.18583,-71.19415
